This table is found at TSOProtocolsD_base+0x5b9b8 in TSO Pre-Alpha.

0x1919D3BC: GZCLSID_cTSORegistryKey
0x1948B1CE: kAsyncShowHideWin
0x1948B2E3: kCommandCopy
0x1948B2FD: kCMDID_BtnAsyncAction
0x1948B301: kCMDID_BtnAsyncNoAction
0x1949781A: kCMDID_ListBoxSelectionChanged
0x1952CF3B: GZIID_cIGZSegmentInfo
0x1956EF90: kCOMDIRID_cTSOGraphicPersistCOMDirector
0x1989F7E3: GZIID_cITSOWinLoginDialog
0x19935E15: kCHEATID_Help
0x199B1D33: GZIID_cITSOLot
0x199B217E: kThumbnailCurrent
0x199F7312: kBTNID_KillObject
0x19AD817F: kCTRLID_CloseBtn
0x1A0C615F: kGZIID_cIGZMouseMessage
0x1A104742: kGZIID_cIGZKeyMessage
0x1A10630A: kCanvasMessageType
0x1A2BDEB8: kGZIID_cIGZScriptTarget
0x1A2BDEB9: kGZIID_cIGZScriptInterpretingTarget
0x1A2BDEBA: kGZIID_cIGZScriptCompilingTarget
0x1A2BDEBB: kGZIID_cIGZScriptVocab
0x1A356083: kGZIID_cIGZScriptableControl
0x1A35608A: kGZIID_cIGZScriptableControlSet
0x1A3FB405: key.mGroupID
0x1A3FB406: key.mGroupID
0x1A6B58B3: kGZIID_cIGZDBSerialRecordSmartIStream
0x1A7C4510: kScrollbarIDHorizontal
0x1A7C4511: kScrollbarIDVertical
0x1A873D38: GZPROBEID_cMV
0x1AA52EA4: kGZCLSID_cGZWinFileBrowser
0x1AAD3385: kGZIID_cITrackController
0x1AAD4A4A: kGZIID_cIGZWinPieMenu
0x1AAD67D4: kPieMoved
0x1ADB2672: kGZAGDriverSoftDllCOMDirector
0x1AF5A13A: kMessageSelectionChange
0x1AF85BFB: kGZSndMgrDefaultServiceID
0x1AFF3BD4: kGZIID_cIChoreoQueue
0x1B0AAB0E: kGZIID_cIGZPersistWriter
0x1B0B00EC: kGZCLSID_cChannelOutletXYZ
0x1B115A91: kGZCLSID_cChannelTypeF4
0x1B115B24: kGZCLSID_cChannelTypeQ_singleton
0x1B115B28: kGZIID_cIChannelTypeQ
0x1B115C79: kGZIID_cIChannelOutletQ
0x1B1E895A: kGZIID_cIEventSystemService
0x1B2409F0: GZCLSID_cGZPerforceClient
0x1B2497EB: GZIID_cITSOBehaviorTreeNode
0x1B265764: kCMService_SystemServiceID
0x1B2CE671: kHitManDefaultServiceID
0x1B311B2D: GZIID_cIGZSndSys3D
0x1B3637C6: GZIID_cIGZSndCompletionFunctionObject
0x1B4C99AC: GZCLSID_cGZSndResourceFactory
0x1B4CA010: kGZIID_cILookAtObjectController
0x1B5634F9: kTestEventA3
0x1B5634FD: kTestEventA4
0x1B5A0AC1: kTestSndId2
0x1B5CBE0D: kGZSndMgrTestSystemSndId
0x1B65DDED: kGZCLSID_cTestInitialization
0x1B6B9806: GZCLSID_cGZSndDirFilesWavDataSource
0x1B6C370B: kGZCLSID_cTestEnumeration
0x1B6C8B18: kGZIID_cIGZSoundCreatorSoundDefRegistrar
0x1B6EECF8: GZCLSID_cDBServiceClient
0x1B6F221B: kSimRequestMsg
0x1B75B70B: kGZIID_cIImageSurface
0x1B82930F: kMSGID_CharacterData
0x1B891E38: kGZIID_cITextureBaseDX
0x1B8992FF: kGlobalUnpauseMsg
0x1B954BF1: kGZIID_cIImageManip
0x1B9E5EF0: kGZIID_cIGZWinProcViewTrackDef
0x1BA7CC5C: kGZCLSID_cGZWinProcViewTrackDef
0x1BAE4A11: GZIID_cIDBGetCharByID_Response
0x1BAE532A: GZCLSID_cDBGetCharByID_Response
0x1BB110C8: kGZIID_cISndEditToolsCtrlIdToRegMap
0x1BB36B8B: kGZIID_cIVertexFormat
0x1BB8DC34: GZIID_cIDBSetHouseBlobByID_Request
0x1BB8EB44: GZCLSID_cDBInsertNewCharBlob_Response
0x1BCF51C0: kGZIID_cIPersistenceSystem
0x1BD74E65: kGonzoidServiceID
0x1BD89AA9: kGZGUID_Sint8
0x1BD89AB8: kGZGUID_Sint32
0x1BD9E899: kGZIID_cIReader
0x1BE49546: kGZIID_cIStateRef
0x1BE70994: GZCLSID_cDBGetCharListByUID_Response
0x1BF70028: kInRoom
0x1BF7DA17: kConnected
0x1BF97471: GZCLSID_cMapViewProtocol
0x1BF9747A: GZCLSID_cVisitorProtocol
0x1BFAACDC: kMSGID_InitLogin
0x1BFAE320: kMSGID_ReceivedCharacter
0x1BFBCF91: kMSGID_ShowEditASim
0x1C0532FA: kSegmentGroupID
0x1C0A629E: kMSGID_PurgeVisitorRequest
0x1C0D0DAA: kMSGID_NewAvatarDescription
0x1C0E7CB4: kGZIID_cISurfaceComposite
0x1C0FC642: kMSGID_LockBuildMode
0x1C0FE9BC: kMSGID_HouseLocked
0x1C1395DF: kMSGID_RegisterNewLogin
0x1C13D4D2: GZCLSID_cDBSellLotByCharID_Request
0x1C13E778: kMSGID_RefreshOnlineList
0x1C154242: kGZCLSID_cActiveChannelShared
0x1C154E02: kTestWindowID
0x1C169745: kGZCLSID_cTestSpatialGraph
0x1C1CC61C: kGZCLSID_cShaderStateObjects
0x1C1D06AD: kGZCLSID_cPath
0x1C1F6B9A: GZCLSID_cLoadHouseAppointment
0x1C2508B5: GZIID_cIDBDeleteCharByID_Request
0x1C26458C: GZCLSID_cDBDebitCreditLot_Response
0x1C28C95D: kMSGID_DeletedAvatar
0x1C2F6B9A: GZCLSID_cTSOIncrementalSyncAppointment
0x1C2F6B9B: GZIID_cITSOIncrementalSyncAppointment
0x1C30A237: GZIID_cIDBServiceInitHost
0x1C372631: kGZIID_cIShaderTextureImage
0x1C377D85: GZIID_cIHitLabMfcTextEditDlg
0x1C377D91: GZIID_cIHitLabMfcService
0x1C38B79B: kGZIID_cIPathDataLinear
0x1C38B7A0: kGZCLSID_cPathDataLinear
0x1C39E041: GZIID_cIAssetContainer
0x1C49E4C4: kGZIID_cITransitionDef
0x1C4A26E5: kGZIID_cIHitAppDataRequestHandler
0x1C4A276C: kGZCLSID_cTextureImageData
0x1C4AFC56: kVETargetDelta
0x1C4C973A: kGZIID_cIActiveAnimState
0x1C4DEE7D: kVENull
0x1C55E5EC: kGZIID_cIGatherSysService
0x1C570BE3: kGZIID_cIDirectable
0x1C573C08: kITSOWinPropertyPageMsgDestroyed
0x1C585E30: kGZIID_cIReferenceNode
0x1C5F21FE: GZCLSID_cGZSnd3DListener
0x1C61A899: kGZIID_cIPhysics
0x1C66A01E: kGZCLSID_cSpecularAddStateRef
0x1C6AAE7A: GZCLSID_cAssetImage
0x1C6AAF55: GZIID_cIDBE3Foo_Request
0x1C757831: kGZCLSID_cMemBufferIOStream
0x1C828202: kMSGID_ReceivedMOTD
0x1C8C0465: kMSGID_CSGetAvatarData
0x1C8C25A3: kGZIID_cIKeyStringMap
0x1C8E36AA: kGZIID_cIPartitionNode
0x1C8EAE3E: GZCLSID_cDBSetGMPetitionByID_Response
0x1C992BFB: kGZCLSID_cProjectiveTexture
0x1C992BFE: kGZIID_cIAlignToLight
0x1C992C0E: kGZCLSID_cAffineAnimatedTexture
0x1CAB77D4: GZCLSID_cInternetService
0x1CAB77D5: GZIID_cIInternetService
0x1CAF7ACE: kGZCMDID_cSndCmdShowTrackDef
0x1CB0DFFF: kGZCMDID_cSndCmdShowHitList
0x1CB362C1: kGZCLSID_cChoreoHandlerExpression
0x1CB36701: kGZIID_cIChannelAdder
0x1CBCD494: kGZCLSID_cTestCompGeomTransforms
0x1CD828A9: GZCLSID_cSetNumChatInteractionsAppointment
0x1CD9978D: kGZCLSID_cChoreoRequestTransform
0x1CDDA073: kGZIID_cICompactorBuilder
0x1CE54FD0: kGZIID_cIShape
0x1CE5D953: kGZCLSID_cTestCompGeomShape
0x1CE9419D: kMSGID_CSAvatarDataReceived
0x1CEC20BE: kHitMp3mlDecodedllCOMDirector
0x1CF00168: GZCLSID_cSetEdithTempAppointment
0x1CF007B8: GZIID_cITSOBuffer
0x1CF007C8: GZIID_cITSOBufferW32
0x1CF17ECB: GZCLSID_cDBSetCharByID_Response
0x1CF94583: kGZIID_cIFileParser
0x1CF9804A: kID
0x1CFBEC41: kGZCLSID_cSVPBonesTargetsWithPNT
0x1CFCFC1F: kGZCLSID_cSVPBonesWithPNC
0x1CFECEB8: kGZCLSID_cBoundingVolumeBuilder
0x1D067B36: GZCLSID_cSetRelationshipAppointment
0x1D07B39F: kRZRadioDefaultServiceId
0x1D07EB4B: GZCLSID_cWaveXA
0x1D0CD95D: GZCLSID_cDBSetRelationBetween_Response
0x1D10E731: kGZIID_cIHitLabFileReplacer
0x1D110377: kGZCLSID_cPathStrategyInPlace_singleton
0x1D161165: GZIID_cIDBDeleteRelationship_Request
0x1D237984: kGZCLSID_cActiveNoiseParam
0x1D28F419: GZIID_cITSOPerson
0x1D28F41A: GZCLSID_cTSOPerson
0x1D2F55C0: kGZIID_cIStateApplyDX
0x1D3058FB: GZIID_cITSOVitaBoy
0x1D321CC6: kMSGID_SellBuyLotWithRoomateInfo
0x1D34C890: GZIID_cITSOTreeTable
0x1D34C891: GZCLSID_cTSOTreeTable
0x1D34C892: GZIID_cITSOTreeTableEntry
0x1D34C893: GZCLSID_cTSOTreeTableEntry
0x1D3A0D6D: GZCLSID_cTSOWinBtn
0x1D3C8A4A: GZIID_cITSOTimeBase
0x1D40F3AB: GZIID_cICTGFile
0x1D40F3AC: GZIID_cICTGFileManager
0x1D40F3AD: GZIID_cICTGFileManagerFindData
0x1D40F3CC: GZCLSID_CTGFileManagerSingleton
0x1D40F3CD: GZCLSID_CTGFileManager
0x1D4451A4: kGZCLSID_cMaskQueryFilter
0x1D45D98C: kWCMFONTID_DefaultFont9
0x1D45D991: kWCMFONTID_DefaultFont10
0x1D45D997: kWCMFONTID_DefaultFont11
0x1D45D998: kWCMFONTID_DefaultFont12
0x1D4D6D25: kID
0x1D4EAD5F: GZIID_cITSODeformableMesh
0x1D4EB030: GZIID_cITSOSimLoopProbe
0x1D4EB031: GZCLSID_cTSOSimLoopProbe
0x1D4EF662: GZIID_cITSOWinSimPage
0x1D4F05E8: GZIID_cISetEdithTempAppointment
0x1D500BD2: GZCLSID_cITSODressing
0x1D553EFB: kGZIID_cISkyModel
0x1D555B86: GZIID_cITSOWinViewControl
0x1D5585A3: kGZCLSID_cActiveChannelIK
0x1D55B138: kGZIID_cIIKChain
0x1D5A7C65: GZIID_cITSOTreeProperties
0x1D5A7C66: GZCLSID_cTSOTreeProperties
0x1D5A8892: GZCLSID_cTSOAvatarInfo
0x1D5DBFB2: GZIID_cITSOSoundInfo
0x1D5DBFB3: GZCLSID_cTSOSoundInfo
0x1D6152E9: GZIID_cIObjectInteractionAppointment
0x1D615471: GZIID_cIPauseAppointment
0x1D61D65A: kGZIID_cIHitLabEditWin
0x1D6411CE: GZIID_cITSOSimPermission
0x1D6907AA: GZIID_cITSOPalWrap
0x1D692D4D: GZIID_cITSOObjectProbe
0x1D693D3C: GZCLSID_cTSOVertexDraw
0x1D6A6381: GZCLSID_cTSOObjFnTable
0x1D6AB192: kMSGID_AvatarOnlineResponse
0x1D6AB5EF: GZCLSID_cTSOWallDraw
0x1D6FB90B: GZCLSID_cTSOObjectSlot
0x1D70F66C: GZIID_cITSOXMLElement
0x1D7380A0: GZCLSID_cTSOTextureMgr
0x1D73B871: GZCLSID_cTSOLight
0x1D73BF36: GZCLSID_cRoleAccessRights
0x1D7A4961: GZIID_cITSORenderMesh
0x1D7A7D83: kGZIID_cIHitLabPropertyInfo
0x1D7A8885: GZIID_cITSOUIScript
0x1D7E0B25: GZIID_cITSORenderGroup
0x1D7E1A16: GZCLSID_cTSORenderDIPMesh
0x1D82ADDC: kOperationOr
0x1D82ADEC: kOperationSet
0x1D849D33: GZIID_cITSOWinListBox
0x1D850C0D: kOperationIf
0x1D864821: GZCLSID_cSlotDescriptorList
0x1D873D36: GZPROBEID_cEAS
0x1D87A871: GZCLSID_cTSOObjFunction
0x1D87F2E4: kOperationIFGT
0x1D87F359: kOperationSeqKill
0x1D887FB5: GZIID_cITSOEdithPluginManager
0x1D8DD55A: GZCLSID_cDBBuyLotByAvatarID_Request
0x1D8DF0A4: kMSGID_BookmarksDeleteBookmarkRequest
0x1D90A187: GZIID_cIDBKickedOutByAvatarID_Response
0x1D90C8E7: kMSGID_RoommateKickOutDBResponse
0x1D90D7B9: kMSGID_EdithSetSignText
0x1D92BE34: kMSGID_EODSetSignText
0x1D99F91B: GZIID_cITSOFrameRate
0x1DC17712: kGZCLSID_cTSOSndEventHandler
0x1DC53A5A: kGZIID_cIGo2CMXDataManager
0x1DCEE080: GZCLSID_cBuildableAreaData
0x1DD9C9DE: kGZIID_cIFreshCell
0x1E04C15A: kAudioRadioSyncSound
0x1E173A41: kServerDoVisitorBonusEvent
0x1E19ACF5: kGZIID_cITSOAudioGameModeManager
0x1E1C802E: GZCLSID_cTSOViewportW32
0x1E1C8039: GZIID_cITSOViewportW32
0x20000000: kInternalFlagDebugDrawTextArea
0x2026960B: GZRESID_cGZPersistStringResource
0x206077D2: GZIID_cIGZSnd
0x20685AA3: kGZIID_cIGZGameCommandFactory
0x2073215D: kGZFileSystemServiceID
0x20732180: kGZCLSID_cGZGraphicSystem
0x207C9302: kGZSoundRenderServerDefaultServiceID
0x209E6378: kSomeGrp
0x20FEDAA6: GZIID_cIGZWinGenDlg
0x212CDC1F: kGZIID_cIGZWinText
0x21325207: kGZIID_cIGZWinSlider
0x21325208: kGZCLSID_cGZWinSlider
0x21335C59: kGZIID_cIGZWinLineInput
0x21335C5A: kGZCLSID_cGZWinLineInput
0x214A28F2: GZIID_cIGZDebugCommand
0x215889F5: kGZIID_cIGZGraphVertexEdgeIterator
0x215892F7: kGZIID_cIGZGraphEdge
0x223B8812: kGZIID_cIGZNetManager
0x22C010CD: kGZIID_cIGZWinToolTipMgr
0x22C010CE: kGZCLSID_cGZWinToolTipMgr
0x22C010CF: kGZIID_cIGZWinToolTip
0x22ECFC47: kGZCLSID_cGZWinBtn
0x22B9DA43: kGZCLSID_cGZBufferResourceFactory
0x22B9DA52: kGZIID_cIGZResBitmap
0x22C010D0: kMsgTypeTipStart
0x22C010D1: kMsgTypeTipUpdate
0x22C010D2: kMsgTypeTipStopID
0x22C010D3: kMsgTypeTipShown
0x22C010D4: kMsgTypeTipTimedOut
0x22C010D5: kMsgTypeTipForeColor
0x22C010D6: kMsgTypeTipBackColor
0x22C010D7: kMsgTypeTipLineColor
0x22C010D8: kMsgTypeTipStop
0x22C2EB1F: kGZIID_cIGZWinCtrlMgr
0x22CCA9D3: kMessageTypeHotKey
0x22CF2351: kGZIID_cIGZBarGraph
0x22E85D8E: kGZIID_cIGZWinProc
0x230E27AC: kCheatCodeMessage
0x231A1C57: kGZIID_cIGZWinTextEdit
0x231A1C58: kGZCLSID_cGZWinTextEdit
0x23378261: kGZCLSID_cRZDate
0x233B94F2: GZCLSID_cPopAccuracyTestObject
0x23599096: GZCLSID_cRZFastCompression
0x23CECBA0: kGZSndSystemDefaultServiceID
0x23EA70A1: GZIID_cIGZFrameWorkW32
0x24138215: kGZSpanBltServiceID
0x2423208F: kCrDMTestAppSysServiceId
0x242B7C7B: kRBClientTestDllCOMDirector
0x242CE3B3: kRBCService_SystemServiceID
0x2436D0BF: GZCLSID_cPopRecordContainer
0x243FC6FB: kMsgPingResult
0x243FC6FC: kMsgPingResult
0x243B94F1: GZCLSID_cPopVolumeTestObject
0x24458FD6: GZIID_cIRBInternalConnectCommand
0x2448086B: GZIID_cIRBSecureLoginAckCommand
0x244C7BAB: GZIID_cIRBCommandHandler
0x24554066: kGZAGDriverGLDllCOMDirector
0x246B917A: kGZGraphicCOMDirector
0x2488BAF6: GZIID_cIRBCServiceInternal
0x24B2ACA8: GZIID_cIRBSHeartbeat
0x24B5E543: GZIID_cIGZGameCommandService
0x24C56933: kRBServerAppFW_SysServiceId
0x24C86C37: kWindowId
0x24DA256E: kGZCLSID_cCullModeStateRef
0x24DA2D1D: kDRServerAppFWSysServiceId
0x24E0D83D: GZIID_cIRBPacketHandler
0x24E80DAB: GZCLSID_cGZGameCommandService
0x25074B4D: kGZIID_cISceneGraphSystem
0x25076B9E: kSysServiceID
0x252294E9: kGZCLSID_cGZMessageServer2
0x25232B11: kGZCLSID_cSceneNode
0x2529C886: kDMClientCOMDirector
0x252EBA2E: kRZMessageCOMDirector
0x25314ABF: kMsgSendTo
0x25340088: kGZCLSID_cAlphaBlendStateRef
0x253D2018: kGZCLSID_cLightRefNode
0x253D36C8: kGZIID_cIGZFrameLoader
0x256B28E6: kGZPerforceCOMDirector
0x260FF862: kGZCLSID_cEECtrlCreator
0x2654B603: kGZCLSID_cGZPainter2
0x2679B52C: kGZIID_cIGZWinTextAnyLang
0x267F0BBB: kGZIID_cIGZWinProcAllProj
0x268836B1: kGZIID_cIGZWinProcNewSeg
0x26899F92: kPARAM_ID
0x26899F93: kPARAM_Name
0x26899F94: kPARAM_Type
0x268D4892: kCTRLID_TypeList
0x2691682E: kGZCLSID_cGZResDescMap
0x2691682F: kGZIID_cIGZResDescMap
0x26968B5C: kGZIID_cIGZUnkMap
0x269A6E5E: kPARAM_ResDescName
0x269E4CB3: kGZIID_cIGZGPrivateRenderExtension
0x26BC080B: kENUMID_PopulateCombo
0x26D8CE66: kGZCLSID_cGZWinProcResMan
0x26DC690B: kGZCLSID_cGZStrUnkMap
0x26E757C2: kGZIID_cIGZResProjItemInfoDir
0x26E86004: kGZIID_cIGZResProjItemInfoSeg
0x26E9CE5B: kGZCLSID_cGZStrSetI
0x26EB7AD1: kPARAM_PropertyProc
0x26EB917E: kGZIID_cIGZParamInfo
0x26EEC4E3: kCTRLID_Bitmap
0x26F305A2: kGZIID_cIGZTypeManHook
0x26F36EB9: kGZCMDID_cRTCmdMsgBox
0x26F43F69: kWCMCTRLID_WinGenCtrl
0x26F8728A: kPARAM_LanguageList
0x26FC4CD0: kENUMSTART
0x26FDCC76: kGZIID_cIGZGetName
0x26C21E35: kGZGUID_GZWinTVNodeListHandleName
0x27017CDC: kWINID_ModelList
0x2702C28B: kENUMSTART
0x27052CAC: kMENUITEM_IngredUtilsIngred
0x270AA89C: kGZIID_cIGZSegInitInfo
0x270D6B66: kFUNCID_RemoveItem
0x27115021: kFUNCID_SegItemRemoveResDesc
0x2716A2F1: kENUMID_BuildRawPathToItemMapR
0x2717C8D0: kGZCLSID_cGZRunCmdErrInfo
0x2717C8D3: kGZIID_cIGZRunCmdErrInfo
0x271ADBBE: kFUNCID_SetName
0x27218EC1: kMIT_Function
0x27226B35: kENUMID_MembersToTypeMap
0x272F79E0: kWinSkinBrowserMsg
0x2735516A: kGZIID_cIGZIconInfo
0x2739DB7D: key.mInstance
0x27697B02: kTYPE_SegViewCmds
0x276C4062: kGZCPUPerformanceInfoServiceID
0x276C77C8: kGZIID_cIGZCallbackThread
0x276C784B: kGZIID_cIGZCallbackSystemService
0x278566B5: kGZCLSID_cIGZGLMatrixExtension
0x27EBFFFD: kGZClipboardManagerDefaultServiceID
0x27EC0020: kClipboardDataTypeBuffer
0x27F0E8CB: GZIID_cIGZUILoggingService
0x28290C06: kGZCLSID_cGZFileAsync
0x286A98A8: kGZCLSID_cRZCursor
0x286D4A6A: kGZIID_cIGZDBSegmentPackedFile
0x287259F6: kMessageActivated
0x287259F7: kMessageToggled
0x287259F8: kMessageDepressionChanged
0x28728F5E: kGZIID_cUIEditorGrid
0x287A7136: kGZGUID_GZWinGridCells
0x287FB697: GZIID_cIGZSystemService
0x28810A20: key.mInstance
0x28916985: kMouseUpL
0x28963C70: kFontTitle
0x28963D60: kSndBtnUp
0x28963E2C: kCtrlScrollbarH
0x28963E36: kCtrlListBox
0x28963ECB: kBMPTile
0x28963F93: kSysColorSilver
0x28963F98: kSysColorLime
0x28963FA8: kSysColorWhite
0x28963FBC: kSysColorTextColorHighlighted
0x28963FC5: kSysColorMaroon
0x28B6EF8E: GZIID_cITSOWinIMEComposition
0x28B9D0EB: kPersonButton
0x28C72D2D: GZIID_cITSOCursor
0x28CDA427: kCMDID_TextChanged
0x28CEFE42: kSSID
0x28CF6CA0: GZIID_cITSOWinText
0x28D2C0F6: kCTRLID_STScrollbarV
0x28DD788F: GZIID_cITSOPersonAction
0x28E323A5: GZIID_cITSOPulseGenerator
0x28E516EB: GZCLSID_cTSOWinPictureDialog
0x28EA5454: kWCMCOLOR_SimsOverColor
0x28EA5457: kWCMCOLOR_SimsBackgroundDarkColor
0x28F262F5: GZCLSID_cTSOGameTools
0x28F3E88A: GZIID_cITSOTool
0x28FBE85E: GZCLSID_cTSOScrapbook
0x28FBF73A: GZCLSID_cTSOSkillProgressHeadline
0x28FCCDB1: GZCLSID_cTSOTerrainViewer
0x28ED6D75: kMessageConnectionChange
0x28ED6D76: kMessageClientRequest
0x2905046C: kTestWindowID
0x290670EB: GZIID_cITSODrawGroupItemList
0x290AB7A5: GZIID_cITSOAppWin32
0x290BE2DB: GZIID_cIGMMenu
0x290BE2DC: GZCLSID_cGMMenu
0x2915094C: kGZCLSID_cTestVertexShaders
0x291A2741: kMSGID_PostGraphicSystemInit
0x291A0631: kGZCLSID_cObjectExitAppointment
0x291A063C: kGZIID_cIObjectExitAppointment
0x292D7E41: GZCLSID_cMessageProtocol
0x292DDEEC: GZIID_cITSOStringAssetKey
0x29482549: GZCLSID_cTSOSearchCache
0x29487D0B: kBMPEdge
0x2948B19C: kMouseDoubleL
0x2948B5B8: kCMDID_ShowQuickTipsDialog
0x294970D0: kCMDID_CheckBoxClicked
0x2949E6BB: kMSGID_TSOScoreboardPluginRequestInit
0x294EA388: kGZCLSID_cBillboardRenderPass
0x294F5AF5: kMSGID_PurgeVisitorAndDelayedSwitchGameView
0x2952B592: GZIID_cIGZResourceTypeInfo
0x2952D9D6: kCMDID_ListBoxSelectionDClickedL
0x2956D754: GZIID_cITSOWorldTransaction
0x295C1D98: GZCLSID_cGameCompDrawACardEODWin
0x29626AC4: GZCLSID_cOldGZWinDlg
0x296270FD: kSimulatorObjectTickEvent
0x296270FE: kSimulatorChecksumEvent
0x296270FF: kSimulatorChecksyncEvent
0x296518E3: GZIID_cIDBTSOObject
0x296518EA: GZCLSID_cDBTSOObject
0x296E798D: GZCLSID_cTSORBCommand
0x296E50E3: GZIID_cITSOBaseAssetKey
0x29739B14: GZCLSID_cTSOTopic
0x29756476: GZIID_cITSOObjectModuleAggregateAudio
0x2975647C: kDefaultAggregateID
0x2975647D: GZCLSID_cTSOObjectModuleAggregateAudioNullView
0x2975667C: GZIID_cITSOObjectModuleAggregatePlugin
0x29756681: kDefaultAggregateID
0x29756682: GZCLSID_cTSOObjectModuleAggregatePluginClient
0x297632CE: GZCLSID_cTSOInventoryProductIcon
0x297632D3: GZIID_cITSOInventoryProductIcon
0x297635C4: GZIID_ITSORegulator
0x2976D49C: kCMDID_LoginFailed
0x29779DCF: GZIID_cGameCompDrawACardEODWin
0x2977B43E: GZIID_cITSORBService
0x2981E335: kGZIID_cITSOIRecordStreamer
0x2981E33F: kGZIID_cITSOORecordStreamer
0x29822E77: kMSGID_EODWriteLastCardText
0x2984DCF8: kAvatarIdleState
0x2987402B: GZCLSID_cITSOAppearanceGroup
0x2988A6AE: GZIID_cITSOMessageDialogCallback
0x298A0A8E: kMSGID_EODChangeGameMenuName
0x298B2F5E: kGZIID_cIGZMessageQueue
0x298DF757: GZIID_cITSOHouseSimServerApp
0x298DF75D: GZIID_cITSOHouseSimServer
0x298E16CA: kMSGID_TellSimulatorRMInviteSucceeded
0x298E16CD: kMSGID_TellSimulatorMoveOutAvatar
0x2993BEB3: kID
0x2994AD10: kDIALOGRESULT_OK
0x2994F876: kCHEATID_DumpAll
0x2998864E: kGZCLSID_cTSOToolChangeHandler
0x2998864F: kGZIID_cITSOToolChangeHandler
0x2998C36F: GZCLSID_cDBGetSumOfVisitorBonusByID_Request
0x2999D1A9: GZIID_cITSODataServiceRoomServer
0x2999D1BA: GZCLSID_cTSODataServiceRoomServer
0x299F6AE4: kErrorActionReset
0x29A2F3C5: GZCLSID_cTSOWinGenDlg
0x29A1C30F: kMSGID_UnloadHouseTimeout
0x29A2E610: kDBReserved2
0x29A2E614: kDBReserved3
0x29A2E618: kDBGetCharByID_Query
0x29A6F77E: kGZSndEaCOMDirector
0x29BD9BE3: kCHEATID_Password
0x2A2EF1F3: kPopularityLibCOMDirector
0x2B2EF1F1: kDBServiceCommonCOMDirector
0x2B30142B: kNewCharacterCreated
0x306077D2: GZIID_cIGZSnd3D
0x322A94F4: GZCLSID_cCrDMStartTestsCmd
0x32CF2351: kGZIID_cIGZScatterGraph
0x331AE0BF: GZIID_cICrDMClient
0x34AB73EF: kBUDDYBITMAP_BACKGROUND
0x352194E9: GZCLSID_cCrDMService
0x352AEFC6: kGZIID_cIGZTokenVariant
0x3634F608: kGZIID_cIGZTypeInfo
0x3654AC51: kGZIID_cIGZPainter
0x367845F4: kDIALOG_OK
0x367EDE36: kGZCLSID_cGZWinProcViewBuff
0x367F0A94: kGZCLSID_cGZResProj
0x367F1CF6: kGZIID_cIGZWinProcProjEdit
0x36894BD0: kGZCLSID_cGZHasParams
0x368D478F: kGZCLSID_cGZWinProcTypeMan
0x36914B21: kGZCLSID_cGZResDesc
0x369AAE69: kPARAM_DialogCaption
0x369AC6D0: kGZCLSID_cGZWinProcResProjItemSeg
0x369AD87E: kCTRLID_SegGZCLSIDDebug
0x36B77A66: kGZIID_cIGZCreateGZInst
0x36B77E2B: kGZCMDID_cGZCmdOpenFileDialog
0x36C0DB69: kENUMID_GetTypeInfoOfType
0x36C9E37E: kPARAM_Alpha
0x36D61D90: kGZCLSID_cGZWinProcResProjOptions
0x36D622E4: kPARAM_DialogCaption
0x36E9C3DE: kGZIID_cIGZStrSet
0x36EB32CA: kGZIID_cIGZTypeInfoRes
0x36EB468A: kPARAM_TypeName
0x36EB7FCF: kPARAM_Factory
0x36EB92DC: kTYPE_Types
0x36F43F61: kWCMCTRLID_TextEditSingle
0x36F43F64: kWCMCTRLID_TreeView
0x36F43F66: kWCMCTRLID_WinGenApp
0x36FC737C: kGZIID_cIGZResKeySet
0x36FC7553: kGZIID_cIGZUnkResKey
0x370E7489: kPARAM_UnkToStrList
0x371524B6: kWCMBMPID_TVIconsFolders
0x3717C8D8: kGZIID_cIGZRunCmdInfo
0x371BBEE7: kGZCLSID_cGZWinSizerBar
0x371BD012: kCMDID_SizerBarMoved
0x37219F08: kGZIID_cIGZMemberInfo
0x372FADFF: kGZIID_cIGZNamedGUID
0x37323358: kGZIID_cIGZCol
0x3732363F: kGZIID_cIGZColumnHeaders
0x37338CC5: kGZIID_cIGZUnkVec
0x373551A4: kGZCLSID_cGZFrameData
0x376974ED: kGZCMDID_cGZCmdViewSegViaWinProcResDescMap
0x37C86704: kGZIID_cIGZWinGenTitleBar
0x381D1037: kGUIDscCoffeeMachine
0x38ADE078: GZIID_cITSOWinCtrlMgr
0x38ADE08E: GZCLSID_cTSOWinCtrlMgr
0x38B640ED: GZIID_cITSOSoundPlayer
0x38C82E5F: GZCLSID_cTSOWinToolTip
0x38C850A5: GZIID_cITSOCheatCodeManager
0x38C87549: GZIID_cITSOCheatCommandLine
0x38CC1727: GZIID_cITSOWinMsgBox
0x38CC2A71: kTSOMBSTRID_CANCELKEY
0x38CD5C48: GZCLSID_cTSOWinTextEdit
0x38DAD7AD: GZIID_cITSOWinSimsView
0x38DD788F: GZCLSID_cTSOPersonAction
0x38EA5452: kWCMCOLOR_SimsDefaultTextColor
0x38EA545A: kWCMCOLOR_SimsMediumGreen
0x38F262F5: GZIID_cITSOGameTools
0x38F39EDD: GZIID_cITSORoofUndoable
0x38F45E95: GZIID_cITSOMoveTool
0x38F92081: kGZIID_cITSOAnimDeviceSub
